Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
90, 55, 68414, 915.49, 0.304240876707, 0.743873552637
1, 0, 949, 16275.88, 0.309390337607, 0.758765935058
9, 4, 11985, 162.563, 0.311397810024, 0.849040704221
1, 1, 1222, 3785.66, 0.392353153243, 0.969060142359
0, 1, 1089, 300.74, 0.586289136739, 0.421040314155
2, 1, 169, 261.197, 0.589693077974, 0.486967288631
3, 0, 330, 420594.174, 0.417018382161, 0.522518846507
0, 2, 405, 248.557, 0.289188271556, 0.562824496556
3, 1, 5063, 208.71, 0.454982271933, 0.971325010884
0, 0, 72, 5300.063, 0.387053263977, 0.944595285117
4, 2, 1589, 364.53, 0.22607707969, 0.417816800949
15, 8, 6917, 198.763, 0.293133561073, 0.273878490831
0, 0, 1764, 283.19, 0.430355203492, 0.106003608623
1, 0, 214, 143.77, 0.470291783369, 0.686988777466
33, 6, 13162, 221.82, 0.505242149268, 0.347343288022
0, 0, 217, 99.263, 0.234609761807, 0.913478609982
13, 3, 5228, 62235.593, 0.358186561233, 0.751257609701
3, 1, 279, 63.586, 0.346462573087, 0.427664041937
80, 18, 45735, 626.607, 0.222216944419, 0.992947794243
10, 9, 6135, 752.83, 0.297282788629, 0.920981714662
9, 6, 6281, 2058.434, 0.33036357686, 0.732084067485
8, 2, 4432, 683.457, 0.226658034886, 0.822043158332
4, 0, 11530, 295.754, 0.31034038021, 0.752869498595
6, 5, 2050, 389.084, 0.283395991922, 0.428920320805
1, 0, 804, 5064.67, 0.438246193293, 0.952590232118
1, 1, 1080, 340.533, 0.355536657829, 0.206702971175
3, 2, 1787, 9636.743, 0.356353576585, 0.76235817238
5, 3, 16230, 2100.07, 0.0979870911716, 0.570121721924
1, 1, 1417, 159.153, 0.309390337607, 0.985219468695
4, 2, 301, 460.96, 0.319813711515, 0.550455740858
1, 0, 872, 145.893, 0.151431874446, 0.659786537054
3, 0, 3324, 1049.937, 0.370388863867, 0.592248818267
14, 12, 12928, 245.483, 0.360841689377, 0.891477038584
4, 0, 1330, 12628.826, 0.304917110123, 0.908874769208
56, 7, 56610, 364.93, 0.481776412208, 0.425363986912
0, 0, 568, 481.636, 0.371900201609, 0.610005048011
4, 0, 558, 265.13, 0.304240876707, 0.945085504914
2, 0, 354, 596.647, 0.143926097358, 0.839929225687
0, 0, 486, 1966.607, 0.280940119808, 0.888386063396
4, 0, 368, 443.43, 0.265442832729, 0.310826631848
12, 1, 1828, 177.923, 0.448763454104, 0.46164570647
4, 0, 2022, 300.907, 0.28880288002, 0.628762260359
0, 0, 86, 301.51, 0.409931718021, 0.903790007945
3, 2, 1101, 1540.733, 0.386152755105, 0.938602720226
8, 5, 2140, 1835175.41, 0.5, 0.96919419412
1, 1, 215, 142.46, 0.331619358646, 0.68811051824
0, 0, 410, 496.104, 0.365942907788, 0.331015297727
15, 4, 10424, 274.047, 0.381242014931, 0.513153813541
6, 0, 417, 171.224, 0.331009220082, 0.215430028812
0, 0, 716, 3631323.36, 0.186885583706, 0.186885583706
11, 7, 4051, 1072.27, 0.261429971289, 0.753817685056
6, 2, 1477, 239782.52, 0.339951495567, 0.611714192189
1, 0, 2076, 237.343, 0.339638978327, 0.642276226513
2, 0, 318, 150.847, 0.262198790064, 0.935903671501
9, 4, 2317, 625301.45, 0.627055003585, 0.957761983838
8, 3, 1843, 205.807, 0.572594460613, 0.607744780328
0, 0, 122, 193.393, 0.391807262759, 0.963882809131
0, 1, 481, 2408.657, 0.742486480528, 0.96347443286
19, 12, 25315, 162.57, 0.617694934184, 0.830546707182
4, 3, 14619, 1423.84, 0.30681352693, 0.285978132514
6, 2, 13702, 68.017, 0.362524050876, 0.746978849525
23, 10, 5225, 3767.69, 0.328651280461, 0.769656152852
3, 2, 163, 852.274, 0.696820844564, 0.866904671946
21, 7, 13316, 674.267, 0.341386086957, 0.892789488339
10, 5, 8103, 201.88, 0.30681352693, 0.92121358765
24, 27, 12799, 5168.003, 0.452216556906, 0.603932806746
0, 1, 2431, 709.37, 0.247311657531, 0.934002909154
37, 25, 56986, 316.726, 0.31794729453, 0.527197348423
0, 1, 4054, 270.35, 0.209856770209, 0.406724119799
1, 0, 2469, 1613.123, 0.20016300494, 0.402867172597
1, 0, 2924, 96.203, 0.196045760764, 0.882840203526
1, 0, 119, 75420.133, 0.304240876707, 0.899834542486
1, 0, 337, 472.557, 0.396411430215, 0.704557742944
5, 3, 6726, 209.51, 0.233927170271, 0.983215971074
1, 1, 102, 132.43, 0.573719826395, 0.955882152786
3, 1, 1681, 257.614, 0.280844048684, 0.724889791527
0, 0, 242, 1997.733, 0.342887094359, 0.865308107587
4, 2, 1643, 7019.06, 0.365395872922, 0.87258400743
3, 0, 1571, 152.737, 0.30681352693, 0.776204753849
3, 1, 1782, 361.593, 0.345651491443, 0.221246545012
17, 7, 4572, 150.074, 0.131955544197, 0.676411937127
3, 0, 2806, 2255.716, 0.547019957513, 0.717539085361
23, 5, 20309, 267.37, 0.304240876707, 0.352586608698
5, 3, 8467, 572.07, 0.30681352693, 0.812636252505
2, 0, 287, 194.206, 0.404279019279, 0.815273233511
1, 0, 987, 455.86, 0.33036357686, 0.153649932679
1, 0, 1001, 3233.526, 0.294324967936, 0.970989379204
0, 0, 1705, 2496.98, 0.339297349179, 0.756166870851
3, 2, 1341, 1006.927, 0.194931684483, 0.446513226427
3, 1, 814, 2087.827, 0.30681352693, 0.537781170626
7, 2, 2045, 203.383, 0.312007706252, 0.400238722997
0, 0, 1161, 1047.416, 0.356043724112, 0.761054403696
874, 148, 802522, 81.077, 0.356008182163, 0.910529515228
0, 0, 642, 216.67, 0.351403965008, 0.892814253606
82, 48, 100857, 392.37, 0.231427646231, 0.883088429301
2, 0, 204, 881.724, 0.186138880762, 0.763624367058
0, 0, 189, 48066.92, 0.315925747686, 0.83303124146
6, 2, 1902, 3286.81, 0.721639805624, 0.89945783036
7, 3, 2015, 289.71, 0.265769801317, 0.920677975014
6, 2, 2730, 1265.707, 0.330720106571, 0.777071657307
0, 0, 832, 63642.167, 0.358186561233, 0.890096117819
4, 2, 1566, 4978.763, 0.450445257042, 0.953172322329
30, 41, 24565, 297.896, 0.356353576585, 0.751620288994
2, 0, 487, 196.027, 0.104347696548, 0.958533837611
2, 3, 288, 3055.373, 0.312111874468, 0.846766470459
10, 2, 3669, 317.837, 0.383298973405, 0.987968216713
2, 3, 1528, 348.883, 0.53730979221, 0.588621395712
11, 3, 11704, 336.557, 0.30681352693, 0.961498754016
1, 0, 85, 34027.37, 0.190630230798, 0.900706367135
1, 2, 17608, 542.897, 0.348842400481, 0.556226451308
1, 1, 574, 6297.073, 0.311061501986, 0.950130378565
5, 1, 1641, 670.383, 0.332367019553, 0.574275395496
2, 1, 900, 324.503, 0.362202544971, 0.650230189368
5, 7, 1257, 153.287, 0.334269015513, 0.688697562677
26, 6, 30932, 2935.677, 0.24708579246, 0.712215068815
0, 0, 143, 239.633, 0.212397239591, 0.854758099652
9, 2, 3088, 101.4, 0.142051408231, 0.494828132211
2, 0, 248, 461.734, 0.248765712489, 0.628269143049
3, 0, 3016, 452.25, 0.377304549074, 0.845496908879
1, 0, 763, 1033.43, 0.328060664854, 0.643411751636
7, 0, 2200, 724.697, 0.464362983955, 0.946200869348
9, 4, 23921, 412.884, 0.172518229778, 0.9157150915
79, 30, 43255, 212.004, 0.283878055548, 0.755947236361
2, 0, 634, 1496483.497, 0.285983731562, 0.810899413011
4, 0, 1392, 45237.807, 0.290973574643, 0.990002925579
1, 0, 1373, 232.183, 0.368566821276, 0.308192541791
1, 1, 93, -1, 0.304240876707, 0.89051304218
49, 19, 15505, 460.347, 0.612164587998, 0.691374623436
1, 0, 867, 622581.24, 0.429169569469, 0.883101070769
0, 0, 521, 151.993, 0.344562050379, 0.893242868034
2, 1, 4634, 1334.514, 0.33487895236, 0.804163369671
2, 0, 1039, 2087.946, 0.345670928364, 0.824188332452
5, 3, 2037, 18118.823, 0.267671892269, 0.211925963251
1, 1, 436, 232.26, 0.5, 0.856647318857
2, 0, 779, 1481.29, 0.261460629945, 0.893259580805
0, 0, 402, 88946.993, 0.35637270901, 0.464763040641
0, 1, 212, 406.947, 0.34716257611, 0.908964113282
10, 4, 3829, 2391.934, 0.453228142528, 0.996544353271
2, 1, 476, 140.54, 0.312718795174, 0.991629669278
2, 0, 128, 240.37, 0.274804427762, 0.828716038025
6, 1, 4316, 393.657, 0.306805643694, 0.719776148792
2, 1, 1047, 840.237, 0.306957029233, 0.569417291575
4, 5, 1934, 966.97, 0.263974938658, 0.943567574702
15, 3, 55184, 105.483, 0.43197368736, 0.817443428643
3, 1, 3654, 887.843, 0.341994876229, 0.343618968964
0, 0, 2582, 851.266, 0.44857490566, 0.940232566679
1, 0, 446, 3212.78, 0.285736493684, 0.82520331892
2, 3, 755, 211.384, 0.189191319069, 0.684503126214
52, 29, 69622, 675.513, 0.304424458313, 0.891266876838
3, 1, 616, 450.97, 0.203526556748, 0.885554135459
3, 1, 1869, 841.607, 0.338821655211, 0.814017322219
0, 0, 1283, 767.03, 0.513803772602, 0.842080227869
1, 0, 343, 118.953, 0.406251536167, 0.371617936186
6, 2, 6738, 171.134, 0.391837352749, 0.979792442807
6, 7, 5102, 735.187, 0.295927139344, 0.750148815297
1, 0, 1007, 2044.244, 0.334907332264, 0.70435721604
0, 0, 145, 227.636, 0.30681352693, 0.883092900225
2, 1, 4833, 157.534, 0.346672286332, 0.943375087226
2, 1, 2977, 519.87, 0.346493025329, 0.979314773198
1, 0, 826, 259.437, 0.299297026416, 0.787307225239
2, 0, 1801, 83874.154, 0.320921035782, 0.684369445334
0, 0, 543, 236.097, 0.278953418912, 0.647267249102
16, 2, 3637, 354.267, 0.330639269412, 0.555288315434
0, 0, 2177, 453.047, 0.320039830738, 0.958190810754
1, 0, 767, 3398.037, 0.349398265004, 0.833745328878
0, 0, 476, 66677.86, 0.225678508, 0.93893333501
31, 24, 9182, 606.743, 0.246426498192, 0.754252863638
18, 16, 10282, 3741.16, 0.338785105166, 0.946680678918
0, 0, 1229, 330.87, 0.304685787065, 0.943167031774
0, 0, 501, 642.8, 0.208918941817, 0.420791448177
2, 0, 119, 1144.924, 0.351658047874, 0.764248841326
0, 1, 2401, 2407.88, 0.361096589036, 0.769931046546
0, 0, 1096, 163.427, 0.351780239614, 0.413178146722
35, 4, 9680, 192.45, 0.190614715858, 0.791672912368
218, 84, 137957, 89.217, 0.413135585328, 0.853590631664
35, 11, 30456, 151.386, 0.22802871893, 0.542930144194
2, 0, 1899, 414.887, 0.296953813036, 0.171838430083
7, 3, 1243, 12587.863, 0.640046359586, 0.328997759401
19, 1, 3594, 312.28, 0.299812910057, 0.317248894684
8, 2, 1035, 325.253, 0.353897341484, 0.977333633528
7, 2, 2938, 52301.767, 0.30681352693, 0.904764092651
4, 1, 789, 56659.92, 0.431827852588, 0.981228997738
1, 2, 727, 1856.35, 0.263767185983, 0.79955822924
2, 2, 5814, 1331.844, 0.263025482235, 0.35378740671
2, 0, 283, 581.633, 0.464788924072, 0.891161907638
4, 2, 1056, 110.993, 0.298006216526, 0.957624585461
15, 7, 14127, 2148.647, 0.301559955598, 0.507368595592
3, 1, 552, 864.73, 0.322192264679, 0.789433467841
5, 1, 1072, 679.493, 0.215305898563, 0.983801654247
0, 0, 90, 1192.05, 0.668311989723, 0.48521131494
2, 0, 136, 488.316, 0.336594390113, 0.944920669393
1, 0, 1095, 240586.48, 0.425715345085, 0.981102137311
2, 0, 727, 384.044, 0.23915291947, 0.960248668516
0, 0, 863, 16193.944, 0.365395872922, 0.851775513896
10, 3, 11614, 402.45, 0.309390337607, 0.277768371346
8, 4, 4388, 462.437, 0.297451188423, 0.687338944031
5, 2, 1842, 29901.073, 0.511551960802, 0.427535265489
0, 0, 971, 316.573, 0.34343657087, 0.614674812222
5, 1, 4969, 552.574, 0.285701979312, 0.767306104512
3, 0, 1406, 466.583, 0.370756465345, 0.911539557094
2, 1, 3555, 6548.6, 0.358186561233, 0.449786183225
7, 1, 4896, 243.55, 0.228528861074, 0.545352463495
15, 8, 12945, 862.077, 0.272260783836, 0.859947071899
2, 0, 1455, 290.38, 0.308999586646, 0.884425473199
3, 1, 1469, 668.424, 0.206204533608, 0.510995533511
0, 0, 185, 150.744, 0.327857434698, 0.997445473114
4, 1, 2068, 5654.997, 0.347270027452, 0.948239026585
7, 5, 9054, 95.317, 0.228620912432, 0.391114358923
1, 0, 443, 1566.313, 0.189952587215, 0.344103229383
3, 0, 1095, 503.837, 0.337359488755, 0.617623361334
11, 1, 13489, 156.96, 0.22988846844, 0.428348396753
1, 0, 623, 476.754, 0.261318154425, 0.620284528868
2, 1, 1789, 193.2, 0.205930526315, 0.0672811823692
2, 1, 560, 383.103, 0.415865039922, 0.36463806393
4, 1, 6727, 586.84, 0.614099471917, 0.647168680269
0, 0, 663, 54204.86, 0.301957883624, 0.646809906393
3, 1, 4010, 420.9, 0.215382621515, 0.867928663756
0, 0, 168, 2425.313, 0.30681352693, 0.554766951538
0, 3, 2020, 36280.787, 0.438658168108, 0.627872873923
23, 9, 12096, 253.377, 0.2273602735, 0.831220746451
43, 10, 36669, 345.177, 0.336642553002, 0.586151784339
3, 2, 745, 217958.96, 0.30681352693, 0.977687026446
2, 0, 518, 3098.913, 0.143741142533, 0.85939153651
1, 0, 716, 511.7, 0.581376889787, 0.755533551717
2, 1, 2724, 7515.066, 0.21867741045, 0.935479192685
1, 0, 271, 14922.997, 0.253621117823, 0.5
17, 7, 2321, 252.126, 0.18332748894, 0.726885808373
1, 0, 647, 697.56, 0.417207403504, 0.637177253095
3, 1, 3300, 1344.917, 0.196797808157, 0.962825414132
9, 3, 8792, 280.963, 0.32879936936, 0.321446801406
2, 0, 679, 782.833, 0.296441667969, 0.0793563677463
5, 0, 858, 3241.16, 0.30681352693, 0.883858783953
7, 5, 1169, 144020638.05, 0.402466921885, 0.972629023637
0, 1, 361, 5038.16, 0.391424421063, 0.655675249235
13, 13, 2026, 696.323, 0.285450311072, 0.816597604707
16, 4, 5544, 637.027, 0.621068592193, 0.67346542373
3, 2, 3234, 503.04, 0.335807237044, 0.543253225673
2, 1, 1940, 1118.48, 0.364314356495, 0.345833375784
28, 2, 34403, 275.83, 0.320414750416, 0.581361692021
17, 20, 6958, 13162216.85, 0.406521291517, 0.933969118711
0, 0, 328, 806.82, 0.153158541759, 0.889715482825
0, 3, 1877, 400.69, 0.299364501207, 0.96206110129
4, 1, 2430, 700.663, 0.33036357686, 0.676455211346
0, 0, 1622, 187.87, 0.384404764668, 0.944356057
0, 0, 914, 2716.554, 0.289834037429, 0.904053190884
0, 0, 1218, 668.763, 0.30681352693, 0.218409463099
0, 0, 91, 217.953, 0.536524098093, 0.567024472142
1, 0, 132, 1341.987, 0.395826505257, 0.917395745857
3, 0, 1177, 4172.84, 0.30681352693, 0.830737086362
25, 11, 14579, 161.18, 0.334342560937, 0.762448155231
3, 1, 3060, 655.987, 0.40776001748, 0.951363105701
7, 1, 6319, 127.986, 0.349273026478, 0.956062417492
0, 0, 179, 2312.007, 0.463162298448, 0.849559064679
2, 1, 445, 719.5, 0.340410315106, 0.698550295614
1, 1, 550, 1602.23, 0.367700717139, 0.953084894448
2, 1, 1637, 118.907, 0.29975254994, 0.600129400356
0, 0, 248, 247.813, 0.304239004069, 0.841586396272
5, 5, 1501, 129.673, 0.486654636221, 0.963261497432
7, 2, 2548, 2066.587, 0.335857768099, 0.967115195009
1, 0, 588, 431.016, 0.277767494198, 0.5645172095
5, 0, 2774, 5707.64, 0.30681352693, 0.984878332206
8, 0, 688, 226.93, 0.208746451153, 0.488615240383
10, 4, 10021, 407.6, 0.331344469702, 0.80001375489
2, 1, 1549, 1603.957, 0.264069632225, 0.80277204326
4, 2, 382, 550.567, 0.299491367742, 0.858407425012
2, 0, 2169, 88.696, 0.270950763726, 0.607655222669
27, 9, 10748, 111.316, 0.304240876707, 0.538350378031
4, 2, 1846, 916.557, 0.26706422759, 0.857244110524
0, 0, 816, 249.137, 0.320199717002, 0.586521837518
1, 0, 2544, 1132.38, 0.362709997353, 0.436034871575
1, 0, 1707, 2792.547, 0.28879167239, 0.687892339384
2, 1, 2170, 2059.686, 0.230221423, 0.703696491803
1, 0, 960, 2211.49, 0.388304869777, 0.976477394217
2, 0, 760, 757.284, 0.486522055677, 0.887696164916
5, 3, 3982, 144.62, 0.48171463087, 0.532169564141
7, 1, 387, 3081.993, 0.286701994274, 0.947478630136
6, 0, 1366, 672.9, 0.327687942868, 0.876335012505
0, 0, 332, 5848003.54, 0.401603227706, 0.9806949723
1, 1, 842, 257.284, 0.203526556748, 0.247289359859
0, 0, 431, 1460.233, 0.358186561233, 0.969842068616
0, 1, 779, 828.903, 0.129486106584, 0.857758791974
1, 0, 604, 355.017, 0.252904315156, 0.637217409127
3, 2, 191, 1264.69, 0.631234986494, 0.979250785817
3, 1, 1210, 5750.757, 0.337084470361, 0.951686691852
0, 0, 649, 2906.376, 0.33826869808, 0.973957059352
4, 0, 1059, 8234.833, 0.332904768626, 0.447575451269
30, 2, 2631, 1111.797, 0.460809309737, 0.711352732831
18, 5, 15342, 304.177, 0.385157229512, 0.704952536299
1, 0, 110, 784.066, 0.311716566934, 0.996032262648
2, 1, 450, 203.217, 0.155671686629, 0.526637901632
26, 4, 8218, 11017.127, 0.381996200198, 0.78057440134
0, 0, 697, 2767.177, 0.263002499005, 0.379678465836
22, 17, 3410, 565.79, 0.351049990533, 0.992967724154
46, 19, 109737, 150.703, 0.214672024755, 0.490485639729
3, 1, 6696, 114.984, 0.364182844492, 0.864968874535
1, 0, 766, 258.97, 0.424402815262, 0.856782588009
0, 0, 1171, 170.016, 0.393783877138, 0.899427144602
21, 4, 7782, 379.606, 0.298372434445, 0.820454854779
13, 12, 7149, 537.773, 0.198215648351, 0.393770596422
3, 4, 1503, 425.82, 0.398141442048, 0.613003240491
24, 5, 7386, 2454.067, 0.288786323268, 0.809128638609
14, 0, 2994, 285.92, 0.30681352693, 0.100011122653
4, 1, 178, 20554.013, 0.482972231818, 0.527493867021
2, 1, 693, 227.463, 0.227186274261, 0.348026632426
0, 0, 515, 5719.003, 0.362524050876, 0.737206616008
19, 5, 38894, 1002.196, 0.30681352693, 0.846301906881
46, 18, 70575, 245.657, 0.247847869753, 0.367597844865
7, 1, 3848, 754.733, 0.361411022063, 0.714351976097
0, 0, 224, 1094.754, 0.311890574891, 0.876497117839
2, 2, 2196, 889.736, 0.237200745353, 0.951045279129
35, 14, 19693, 249.06, 0.385492428328, 0.785691477061
2, 0, 777, 50660.61, 0.457200866206, 0.819086523702
3, 0, 4454, 397.656, 0.304240876707, 0.911186112839
2, 2, 558, 383.534, 0.707060910709, 0.967625550615
0, 0, 2692, 91.24, 0.167243365806, 0.858411120885
2, 0, 201, 2337.04, 0.285181438624, 0.782013061135
39, 13, 27546, 1022.056, 0.37054201182, 0.818474307863
1, 0, 628, 1783.06, 0.27907813463, 0.619370928996
2, 1, 4999, 837.556, 0.632202485697, 0.728372808102
2, 0, 653, 8388.143, 0.33036357686, 0.867134936915
15, 9, 2362, 781.767, 0.33036357686, 0.76168483827
5, 1, 1150, 297.23, 0.321584926333, 0.969901609186
4, 6, 2437, 5812.847, 0.33036357686, 0.907341443459
1, 0, 623, 736958.533, 0.587501096771, 0.807089934601
2, 1, 982, 7194.69, 0.22161988456, 0.820713407087
24, 9, 4613, 26561.91, 0.391478176643, 0.802373466567
0, 0, 356, 885.03, 0.365395872922, 0.950302487132
0, 0, 270, 186.843, 0.357314697105, 0.754964269762
2, 0, 118, 366.773, 0.25503432635, 0.585267977105
0, 0, 578, 3772802.753, 0.298166964066, 0.407466201708
0, 0, 1294, 1389.394, 0.207912978851, 0.734103438265
0, 0, 180, 239.903, 0.401076295532, 0.760694227453
55, 22, 48669, 251.4, 0.332608449867, 0.357750468266
2, 1, 4968, 192.367, 0.428412959687, 0.484101044879
2, 0, 380, 125.473, 0.374305760752, 0.464085867646
5, 2, 4989, 701.577, 0.348298612477, 0.772547088578
0, 0, 335, 5641.633, 0.480177676838, 0.630555356795
1, 0, 3393, 253.89, 0.221932803906, 0.623498900891
0, 0, 1403, 546.377, 0.343269954627, 0.986287471186
9, 3, 997, 478.4, 0.474992881656, 0.868437474588
3, 1, 331, 479.283, 0.27041004211, 0.796955904594
8, 3, 425, 849.977, 0.304240876707, 0.11904259411
8, 5, 4805, 16477.944, 0.311862536534, 0.886708057389
11, 0, 3748, 3466.33, 0.556362993172, 0.719925125024
15, 7, 3732, 874.183, 0.274370670072, 0.96622494959
1, 1, 543, 1277.807, 0.339951495567, 0.830417501747
5, 4, 1475, 2443.257, 0.281189623249, 0.483635912755
0, 0, 360, 6111.896, 0.30681352693, 0.646138628259
92, 12, 79967, 268.85, 0.298521103462, 0.462669628226
10, 4, 21888, 3029.24, 0.244305293636, 0.942333084855
1, 0, 497, 308.51, 0.435415041666, 0.691636447902
17, 3, 22388, 215.577, 0.215630622892, 0.413940887002
4, 2, 6481, 2560.59, 0.455070329045, 0.70124935296
0, 0, 64, 26292.317, 0.365395872922, 0.657918324054
2, 0, 835, 308.473, 0.30681352693, 0.632138832813
1, 2, 1245, 3708.83, 0.30681352693, 0.917583731297
2, 0, 638, 1263.404, 0.365395872922, 0.912411704682
13, 7, 21350, 284.437, 0.457972060507, 0.738630629383
6, 2, 2693, 5406683.247, 0.3497662077, 0.743501947088
0, 0, 551, 23557.45, 0.330331960794, 0.46369326945
21, 10, 6523, 2328.413, 0.30681352693, 0.867896309555
6, 4, 4281, 12227.623, 0.358999484284, 0.602956429556
1, 0, 872, 10309.436, 0.33781794209, 0.968714225978
2, 0, 1847, 816.433, 0.293917612397, 0.41009958597
2, 1, 3593, 1501.977, 0.235787031409, 0.279805298728
15, 3, 1937, 1503.554, 0.186994249673, 0.742653132474
7, 0, 4235, 612.533, 0.28856402137, 0.770000542685
2, 1, 848, 152.597, 0.368448947125, 0.949513389582
10, 6, 2841, 645.797, 0.321333276464, 0.487142194052
1, 0, 429, 1039.654, 0.262954018452, 0.902150748014
5, 2, 1928, 1862.873, 0.721939527987, 0.821943312249
1, 0, 591, 5853.32, 0.359716920998, 0.290753591541
2, 0, 391, 16990.004, 0.319254711198, 0.860374508671
1, 2, 748, 79211.354, 0.304240876707, 0.772643859859
0, 0, 230, 420.907, 0.337283991063, 0.195284799551
1, 0, 1191, 2430.51, 0.213188395137, 0.888347426001
2, 0, 253, 7011.42, 0.242918892006, 0.870750612243
14, 6, 4330, 403.59, 0.13057694569, 0.894067336945
0, 0, 134, 320.444, 0.281836273789, 0.726862281713
34, 12, 49779, 736.03, 0.24178006182, 0.816039628935
10, 3, 16164, 1117.17, 0.389941835201, 0.410252953981
0, 0, 608, 15929.236, 0.280844048684, 0.596350299218
0, 0, 423, 161.883, 0.245011330827, 0.773702823997
0, 0, 1658, 310.113, 0.368766637845, 0.388251937822
2, 1, 33745, 687.654, 0.288020502375, 0.960660878297
0, 0, 865, 1098.59, 0.28987000724, 0.828309932888
4, 1, 3327, 4573.433, 0.606865398257, 0.4459876959
2, 1, 2296, 31690.804, 0.30681352693, 0.810997318622
0, 0, 940, 163.383, 0.305329810216, 0.728796735939
23, 12, 8258, 147.31, 0.304240876707, 0.746938587968
2, 0, 695, 605.363, 0.318680625611, 0.21376339855
5, 4, 2055, 22863.654, 0.277392320275, 0.922726699012
0, 0, 547, 1300.143, 0.612969766387, 0.799442460443
30, 14, 6735, 177368.537, 0.35612893563, 0.908366722564
1, 0, 444, 1127.446, 0.472791013336, 0.991590550101
10, 4, 1661, 1310.374, 0.286682367953, 0.245805217086
3, 2, 3931, 271.767, 0.30681352693, 0.846311894902
11, 12, 2620, 1158.977, 0.304240876707, 0.949098556998
5, 3, 5100, 198.54, 0.314470506101, 0.911045599854
0, 1, 1329, 284.8, 0.287527695924, 0.809127875101
1, 3, 172, 1219.017, 0.299228364578, 0.597201431685
93, 17, 75910, 232.613, 0.334615397351, 0.51359723705
5, 1, 6210, 254.816, 0.304240876707, 0.856251514112
44, 14, 43594, 712.257, 0.311000159436, 0.556850290587
2, 0, 831, 3218.753, 0.252139109115, 0.72138714485
5, 3, 2840, 3999.943, 0.196942185195, 0.6812413509
1, 0, 836, 1508.607, 0.389347430861, 0.729749599665
19, 5, 12640, 885.37, 0.360576269432, 0.561106078904
1, 0, 218, 1283566.993, 0.479968740862, 0.781662339121
3, 4, 1246, 928.767, 0.343359488351, 0.815570892329
1, 0, 2685, 340.4, 0.237172540464, 0.287553585255
4, 1, 416, 1081.227, 0.320314370041, 0.967756870194
81, 20, 61459, 536.717, 0.304240876707, 0.526373752393
1, 0, 9766, 186.54, 0.30681352693, 0.385736992667
1, 0, 627, 548.157, 0.455452600359, 0.846298137195
6, 4, 3295, 1443.033, 0.25371649456, 0.950967852761
3, 0, 2863, 149.083, 0.340256242509, 0.98847256216
2, 1, 288, 1581.746, 0.214736288058, 0.518934996075
13, 0, 4618, 126.003, 0.354122745747, 0.390781927962
3, 0, 1629, 1416.764, 0.149432763934, 0.936128029726
1, 0, 454, 337.347, 0.491181701189, 0.53942965095
6, 2, 1507, 1064.443, 0.464711470746, 0.973624644104
2, 0, 339, 880.657, 0.301643599973, 0.755126997103
5, 3, 699, 225.473, 0.249571554296, 0.409342543738
29, 17, 13296, 365.184, 0.304240876707, 0.864691026834
0, 0, 370, 248.18, 0.30681352693, 0.707540774925
6, 6, 2720, 7017.737, 0.20672124275, 0.419715615635
3, 0, 2837, 3438.107, 0.320003256634, 0.839005767819
2, 1, 1401, 317.07, 0.365395872922, 0.78485803908
2, 1, 1877, 180.9, 0.343991356994, 0.745753724381
0, 0, 623, 565.987, 0.261560652281, 0.94174118579
0, 0, 238, 1626.186, 0.33036357686, 0.724009981144
1, 0, 3244, 136.003, 0.065042416458, 0.5
14, 9, 20711, 1010.356, 0.30681352693, 0.822167985139
4, 3, 418, 186.953, 0.398210506762, 0.865609722801
13, 0, 16044, 317.183, 0.344400434637, 0.775095059835
1, 0, 229, 787.68, 0.25899105309, 0.933289806405
3, 0, 544, 81.137, 0.333006534138, 0.820943205998
5, 3, 1671, 933.96, 0.260457030285, 0.80775774619
0, 0, 182, 594.55, 0.241979681909, 0.429045303878
5, 0, 1184, 398.504, 0.311325125695, 0.30353729158
4, 1, 3057, 441.01, 0.306805643694, 0.744220995703
5, 0, 3220, 154.633, 0.315490196243, 0.178249445131
0, 0, 574, 506.85, 0.328112990232, 0.915277636684
5, 2, 4077, 2237.863, 0.280844048684, 0.851175693806
2, 0, 1239, 265.03, 0.175603537855, 0.944458835081
17, 3, 8081, 363.37, 0.399031734606, 0.174342826702
0, 0, 172, 404.48, 0.156121392068, 0.513632617751
212, 29, 154653, 41.263, 0.376327509521, 0.213534601604
0, 0, 108, 285.966, 0.309390337607, 0.89257198035
6, 1, 398, 866.993, 0.519987926205, 0.290175594878
0, 0, 111, 103.913, 0.388584270417, 0.695108899128
498, 211, 277111, 202.786, 0.435120550531, 0.518984837539
-1, 0, 503, 424.54, 0.358694046251, 0.949374543429
3, 2, 6043, 636.124, 0.261025746899, 0.630447930133
1, 0, 318, 155.437, 0.417736442588, 0.88719341946
1, 0, 132, 773.36, 0.524994570796, 0.950887474803
1, 0, 1070, 1506.62, 0.408660238226, 0.405730931564
1, 0, 489, 739.524, 0.33036357686, 0.94755019036
0, 0, 1000, 953280.41, 0.298166964066, 0.739083964635
36, 8, 3492, 161.02, 0.306805643694, 0.68099366219
19, 16, 8144, 4943.973, 0.195812998288, 0.600914075696
1, 1, 1274, 1526.994, 0.304240876707, 0.980426558482
4, 0, 1404, 814.37, 0.304240876707, 0.980211543785
35, 19, 43313, 716.193, 0.306286868399, 0.939805784892
