Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
34, 11, 6425, 1632.833, 0.251851030188, 0.877202511495
2, 0, 1293, 270.68, 0.458700776583, 0.6689322888
2, 1, 1932, 203.113, 0.316553992185, 0.951640650294
5, 4, 1185, 460.267, 0.374927075966, 0.858148931044
1, 0, 1922, 5525.897, 0.309390337607, 0.99095444936
5, 1, 1381, 1242.516, 0.365395872922, 0.753647844717
179, 67, 345630, 156.873, 0.248877142102, 0.736477508966
3, 0, 593, 323.563, 0.306286868399, 0.760699770012
20, 4, 10565, 303.966, 0.362709997353, 0.821693863025
5, 0, 8632, 224.377, 0.239984022394, 0.968783101952
6, 3, 459, 45.52, 0.42731920705, 0.953999659336
2, 0, 153, 1057.19, 0.35446999122, 0.974504625201
0, 1, 486, 601.073, 0.408134665689, 0.895536418231
1, 0, 1477, 177.313, 0.359749983248, 0.76262765113
1, 0, 1318, 594.66, 0.333453672589, 0.839951334966
4, 1, 4409, 5388.96, 0.2305962952, 0.752473304834
7, 2, 231, 1822.763, 0.314671967614, 0.870070338493
15, 4, 674, 80.73, 0.565845174841, 0.878243852861
71, 13, 147833, 421.89, 0.529768925589, 0.847350116331
0, 0, 210, 19142.837, 0.18377302894, 0.813936516736
1, 0, 1051, 256.433, 0.178169791597, 0.919669505771
1, 0, 1397, 332.844, 0.72770947901, 0.944063824595
1, 0, 1672, 2732.763, 0.362681349283, 0.801642806565
5, 5, 7765, 564.893, 0.30681352693, 0.852424406862
3, 0, 298, 643.02, 0.446038992679, 0.792817039999
41, 15, 14811, 167.827, 0.526812444569, 0.808363465675
253, 142, 151987, 405.46, 0.34959015866, 0.763524922854
2, 1, 151, 51408.71, 0.276315384452, 0.979408982328
29, 9, 15334, 103.727, 0.384747323832, 0.895117200492
16, 7, 24835, 169.357, 0.379298027557, 0.849140037731
5, 0, 2029, 647.277, 0.270283925167, 0.931555310211
15, 6, 5847, 558.296, 0.0966673105287, 0.850048616704
3, 1, 1056, 659.15, 0.364911747381, 0.999990654209
8, 1, 2025, 338.85, 0.309390337607, 0.92771064817
6, 3, 3496, 500.933, 0.207911255599, 0.985730766754
1, 0, 1915, 3306.88, 0.302858908578, 0.989191024881
69, 29, 28879, 3791.213, 0.313186434684, 0.927040747877
24, 9, 10372, 2508.886, 0.135469289519, 0.914917217854
1, 0, 1125, 4293.427, 0.429103478741, 0.890109690856
20, 8, 29010, 240.537, 0.282893126288, 0.930377965366
1, 0, 757, 403.903, 0.334226579693, 0.995641989483
0, 0, 18214, 344.76, 0.344765248251, 0.776221573504
7, 3, 2526, 1709.99, 0.505235501015, 0.72216992702
8, 1, 6778, 184.333, 0.306780245633, 0.908434351638
73, 31, 100177, 230.773, 0.217366209408, 0.83314472141
23, 12, 22034, 36912.6, 0.221016809565, 0.900313239498
1, 0, 397, 57.89, 0.243164455112, 0.937782154766
2, 0, 555, 16793.884, 0.262782444449, 0.960166455855
6, 0, 1416, 119.59, 0.491578646234, 0.737567266179
2, 1, 972, 1521.697, 0.61314352435, 0.934651665109
18, 6, 10465, 116.22, 0.280844048684, 0.842230889989
15, 4, 3623, 238.06, 0.0956083142964, 0.719948598912
4, 0, 2005, 624.52, 0.250776811718, 0.870099110894
21, 8, 5027, 698.777, 0.643658440195, 0.951041274238
1, 0, 833, 3374.77, 0.215396342327, 0.976416124513
14, 5, 7782, 497.94, 0.368086708785, 0.977368963565
91, 48, 56474, 3542.91, 0.372574493085, 0.672848947408
17, 14, 4276, 4784.13, 0.360614318248, 0.751926839108
26, 6, 16140, 442.747, 0.5, 0.945168037898
44, 45, 42842, 108.293, 0.475269107603, 0.691114248434
23, 11, 9855, 3847.85, 0.289377004834, 0.943010562279
211, 89, 99349, 265.544, 0.480799733308, 0.703576457853
17, 3, 7611, 183.737, 0.58911862722, 0.756861201304
1, 0, 616, 773.73, 0.309390337607, 0.709702351142
35, 14, 5533, 1077.493, 0.279183077443, 0.839234317155
11, 0, 7458, 160.854, 0.336496075094, 0.93012005624
7, 0, 7011, 141295.27, 0.263252981151, 0.749420332677
3, 0, 3426, 833.973, 0.185294931069, 0.974882394516
2, 0, 364, 25685.154, 0.265620494379, 0.981040439728
6, 1, 14450, 1135.88, 0.246955284258, 0.969029575214
209, 61, 42359, 442.01, 0.369403944882, 0.890645193453
10, 1, 756, 318.13, 0.309814477787, 0.9949940235
1, 0, 1192, 746.63, 0.422897013481, 0.680107377244
5, 1, 484, 335.103, 0.30681352693, 0.894921665459
12, 0, 33043, 158.264, 0.331164951047, 0.887718253396
12, 5, 8440, 450.933, 0.374237193449, 0.901195621579
11, 3, 10419, 774.337, 0.33036357686, 0.898937417209
6, 0, 1113, 938.54, 0.315342694893, 0.72219536384
4, 5, 2066, 25624.81, 0.210820269099, 0.740969135852
26, 5, 5557, 131.82, 0.178030425641, 0.89343319039
2, 0, 658, 49.42, 0.327635254636, 0.841462546711
4, 0, 4287, 116.686, 0.391166099734, 0.768807580315
8, 1, 867, 5296.497, 0.418400232347, 0.937120343631
3, 0, 1094, 123.117, 0.220559538671, 0.980706626325
6, 1, 9751, 796.177, 0.373695558724, 0.876709853077
1, 0, 7838, 181.116, 0.30681352693, 0.811020192775
1, 0, 617, 1415.607, 0.280940119808, 0.906766629551
34, 9, 11616, 34746.396, 0.409749074065, 0.948426637009
8, 3, 14301, 878.263, 0.30681352693, 0.937284564078
158, 329, 623074, 137.636, 0.365395872922, 0.79083604635
3, 1, 1272, 449.544, 0.401076295532, 0.75089896261
0, 0, 327, 2212.953, 0.338302325813, 0.75340072991
1, 0, 2610, 200617.327, 0.30681352693, 0.765694062205
43, 10, 25527, 456.72, 0.362709997353, 0.851793627127
10, 1, 2535, 460.293, 0.371721951711, 0.881428656418
7, 3, 7190, 1103.654, 0.170135348985, 0.819264631164
12, 3, 2450, 617.946, 0.621017117359, 0.743535766738
39, 10, 33999, 783.29, 0.304240876707, 0.908890054899
3, 0, 3907, 4057.17, 0.241831665906, 0.86979216228
7, 0, 3632, 12717.273, 0.359048835987, 0.825551691387
203, 125, 123684, 2236.837, 0.392297312368, 0.761247011232
39, 16, 71148, 1380.273, 0.336259572142, 0.893039314556
30, 6, 15694, 966.06, 0.331115688473, 0.76831782573
36, 39, 17835, 1243.82, 0.372716555901, 0.947622288553
7, 2, 10021, 611.923, 0.286307722964, 0.890324926557
56, 38, 31909, 173.206, 0.371667129249, 0.981189613552
1, 0, 5080, 15057.964, 0.309390337607, 0.697665799989
59, 19, 95176, 371.047, 0.239314753064, 0.737702600527
16, 11, 16317, 1127.32, 0.61711235397, 0.923706138977
12, 3, 3634, 3565.76, 0.298137233023, 0.773671461762
2, 2, 415, 2100.773, 0.30681352693, 0.687097192469
0, 0, 671, 263049.07, 0.311463360357, 0.837728659661
2, 1, 2494, 571.62, 0.296341021694, 0.970340914763
2, 0, 1173, 339.38, 0.368144347332, 0.898247053704
5, 0, 639, 696.387, 0.493050239203, 0.672697117627
3, 0, 2166, 4918.056, 0.369481589728, 0.975169341938
0, 0, 4545, 243.563, 0.249905448036, 0.918543134304
8, 3, 3298, 882.497, 0.310154206514, 0.703285074479
7, 4, 2646, 10913.27, 0.296432430804, 0.924440184111
3, 1, 3689, 426.243, 0.383799592759, 0.715615654192
5, 9, 2312, 22632.067, 0.339617422928, 0.737066467863
16, 5, 9640, 4696.003, 0.22957814698, 0.966856786671
12, 2, 9866, 306.714, 0.279430193706, 0.816872501085
48, 11, 43234, 382.687, 0.354970431073, 0.695969542524
0, 0, 970, 350242.676, 0.375951203792, 0.799813184944
46, 24, 47645, 281.286, 0.304240876707, 0.911360465455
107, 65, 41672, 2043.363, 0.329347375214, 0.831817148528
1, 1, 2777, 812.673, 0.280844048684, 0.841473715679
43, 7, 45428, 663.833, 0.285194566609, 0.702393191743
1, 2, 4912, 64257.06, 0.397948834912, 0.94341693038
8, 6, 4291, 912.2, 0.314711741684, 0.746134658927
9, 6, 6545, 10202.497, 0.365395872922, 0.738843518313
3, 0, 4267, 8388.347, 0.309542775597, 0.958745620098
4, 0, 1162, 355.386, 0.30681352693, 0.852846431875
3, 0, 1349, 1384.464, 0.359588391629, 0.828826629628
7, 4, 7853, 1286.383, 0.410143637745, 0.915940124396
35, 14, 7997, 265.28, 0.34868880954, 0.888353187315
15, 11, 15142, 13844.12, 0.191129669858, 0.782007725349
4, 2, 1733, 299.007, 0.226349585722, 0.784546288108
2, 0, 1696, 252.13, 0.322805458635, 0.709361120165
1, 1, 11211, 286.726, 0.371036551872, 0.677911758081
1, 0, 1734, 3373.93, 0.39381787691, 0.823034207944
17, 8, 7863, 382.453, 0.439313327939, 0.742080466346
80, 71, 87680, 162.193, 0.402380827307, 0.791185136462
45, 24, 6356, 235.686, 0.361474253126, 0.977240323365
1, 0, 741, 54362.48, 0.30681352693, 0.812786097112
2, 0, 1434, 3750.687, 0.679355824642, 0.801535815058
21, 4, 8251, 727.293, 0.328649636122, 0.958077783621
3, 1, 2257, 140.323, 0.331115688473, 0.911767959844
7, 5, 10245, 420.954, 0.304240876707, 0.85912964072
0, 0, 649, 540.34, 0.30681352693, 0.689211729319
2, 0, 5402, 3487.234, 0.30681352693, 0.928287673153
8, 2, 1094, 34.977, 0.215616399126, 0.854148181716
2, 0, 543, 811.393, 0.29687647084, 0.996714349257
13, 3, 6092, 93.476, 0.345201679384, 0.828973650956
26, 15, 26090, 669.134, 0.322525229325, 0.680247062606
0, 0, 425, 4778.22, 0.542580968345, 0.795134161615
9, 3, 7800, 359.536, 0.378488698567, 0.683613383187
10, 2, 680, 201.35, 0.347543950941, 0.934161225908
1, 2, 1072, 41275.476, 0.339962834098, 0.985256994499
0, 0, 3296, 724.127, 0.309242996068, 0.906547120856
8, 4, 2445, 7483.757, 0.283395991922, 0.767455932937
11, 1, 11215, 87.83, 0.321249137308, 0.925096455969
3, 0, 1122, 237.493, 0.439814524434, 0.990054029363
70, 23, 22719, 471.483, 0.278589862055, 0.813931668574
29, 9, 5284, 313.487, 0.596142020189, 0.987723581643
8, 7, 2723, 261.317, 0.354056908852, 0.950369765925
16, 4, 4027, 20038.42, 0.305293928552, 0.977940791148
23, 12, 8944, 2960.93, 0.32249654384, 0.882018755021
0, 0, 941, 6370.41, 0.282176478354, 0.878046752908
3, 1, 3104, 831.987, 0.351071155943, 0.893691318587
0, 0, 367, 1258.723, 0.390140948022, 0.887818985105
4, 1, 1050, 596.534, 0.43654733395, 0.996828006669
15, 3, 10718, 3131.126, 0.369711606991, 0.840342345237
0, 1, 4085, 3229.19, 0.322660838251, 0.692239318766
6, 0, 626, 509.844, 0.29982720292, 0.91428976453
1, 1, 2982, 394.027, 0.36682795769, 0.860446194348
3, 1, 3693, 10698.183, 0.304240876707, 0.976429453761
1, 0, 1368, 450.716, 0.397029815584, 0.811444651179
14, 1, 6993, 1148.94, 0.402263935129, 0.820615618028
10, 1, 18055, 94.427, 0.304240876707, 0.879474518633
15, 11, 7046, 2358.173, 0.316529616898, 0.913156864867
3, 0, 2952, 458.406, 0.309763698408, 0.991513824427
13, 3, 10127, 194.97, 0.373174774252, 0.856973715207
75, 14, 26372, 231.74, 0.125891559943, 0.857984164708
49, 21, 41800, 71.667, 0.339614940368, 0.843528307072
17, 5, 3868, 151.353, 0.41642864441, 0.671972388023
74, 17, 55140, 144.41, 0.309859843751, 0.859939408304
18, 5, 7220, 314.933, 0.183898368898, 0.881107740173
43, 26, 25784, 127.483, 0.269475260644, 0.974146155432
3, 0, 2099, 267.93, 0.288383633053, 0.990172791887
2, 0, 432, 207.76, 0.30681352693, 0.701637093974
7, 1, 823, 188.604, 0.358019705426, 0.987381662401
35, 15, 105409, 195.764, 0.32979240374, 0.839077010921
3, 1, 781, 55102.494, 0.230673544436, 0.91680693503
32, 13, 5599, 215.14, 0.304194311002, 0.7325715206
35, 14, 19644, 250.347, 0.30681352693, 0.745724605346
5, 0, 3028, 34044.41, 0.388984176362, 0.810539633852
12, 1, 5280, 265.746, 0.28879167239, 0.961207011883
2, 1, 4960, 675.277, 0.544444846043, 0.804789798279
6, 2, 384, 246.84, 0.329215771871, 0.918050824941
8, 1, 2014, 149.526, 0.333224101432, 0.842710612435
11, 1, 4127, 7230.6, 0.283395991922, 0.848606074346
115, 54, 12055, 53.087, 0.250368535442, 0.842497269065
5, 1, 6195, 186.343, 0.215999114176, 0.951732721755
1, 0, 146, 219.756, 0.517601426093, 0.7003115018
8, 2, 1724, 1026.307, 0.260993712037, 0.746044885648
26, 13, 27902, 147.687, 0.28879167239, 0.929380905265
2, 3, 1534, 1342.694, 0.30805235135, 0.8625233483
12, 3, 38043, 230.333, 0.345565550949, 0.739038957972
3, 0, 6054, 897.86, 0.308869093467, 0.921491259007
31, 4, 5411, 289.18, 0.597542871333, 0.748374392887
0, 0, 2156, 277.027, 0.233996513719, 0.797805561495
8, 2, 346, 295.417, 0.398862966957, 0.777005887647
2, 1, 4921, 215.937, 0.32949020593, 0.966307385706
1, 1, 421, 544.923, 0.309390337607, 0.841539552877
3, 0, 1016, 174.643, 0.30681352693, 0.97273490423
1, 0, 875, 172.084, 0.330666619028, 0.944614576016
20, 21, 36891, 133.333, 0.344643781856, 0.845869700081
28, 8, 4780, 595.844, 0.462609890029, 0.875241592578
6, 1, 7596, 231.506, 0.606474350874, 0.981797411506
4, 2, 4985, 488.467, 0.304240876707, 0.977578901406
45, 13, 50176, 440.857, 0.384963445359, 0.865141858075
10, 2, 2493, 344.09, 0.336687410621, 0.716139276839
1, 0, 1239, 298.503, 0.30681352693, 0.906945168763
14, 6, 20827, 1646.894, 0.338302325813, 0.74160089619
0, 0, 121, 548.34, 0.30681352693, 0.694872423301
2, 2, 1588, 1013.484, 0.320652438368, 0.950342247183
0, 0, 862, 180.867, 0.454748046732, 0.901146021164
26, 8, 24971, 4213.966, 0.213611364564, 0.699056601254
1, 1, 267, 467.296, 0.409729021969, 0.873036438199
3, 2, 2783, 1200.043, 0.667493202132, 0.897654526838
2, 1, 2825, 1820.88, 0.377650704522, 0.803322973119
16, 2, 11339, 424.803, 0.392663896206, 0.824453439263
52, 10, 43133, 199.023, 0.30796617322, 0.919658664025
9, 0, 463, 232.207, 0.309390337607, 0.889411990243
10, 0, 21171, 131.96, 0.304240876707, 0.901287958933
45, 94, 17344, 3050.596, 0.2914864897, 0.804576401952
8, 4, 12556, 846.66, 0.292543307991, 0.91465911292
0, 1, 921, 1666.08, 0.355693906503, 0.907914518153
2, 0, 489, 2600.91, 0.232840076058, 0.90294118356
3, 1, 1646, 14020.657, 0.234964704784, 0.851644082024
9, 3, 4006, 1078.71, 0.319046835737, 0.87061358272
10, 3, 5659, 138.624, 0.530673209436, 0.916588707516
4, 2, 6983, 13701.526, 0.288122300482, 0.793847445298
1, 0, 321, 798.5, 0.55580137163, 0.769697780891
5, 2, 2017, 235.874, 0.267193367019, 0.725335537575
42, 12, 41102, 142.927, 0.346828571383, 0.887474859569
6, 1, 2859, 316.79, 0.753440455937, 0.782015872039
80, 34, 25421, 919.37, 0.365932362472, 0.956432926793
0, 0, 696, 841.633, 0.222462893832, 0.792988848667
5, 1, 787, 257.09, 0.308869139197, 0.929088804703
2, 1, 420, 176.67, 0.477961088364, 0.910079122241
93, 34, 31276, 106.486, 0.271132903955, 0.92188750746
3, 0, 1235, 1285.677, 0.30681352693, 0.970659923508
6, 1, 2956, 1325.126, 0.256093608697, 0.902599611642
20, 2, 1841, 126.72, 0.59264416994, 0.858282439396
16, 15, 16452, 2617.6, 0.30681352693, 0.901130625809
5, 0, 1955, 12147.25, 0.33816324424, 0.799858177553
1, 0, 1406, 1027.994, 0.305792033778, 0.986209567101
8, 0, 2176, 2229.18, 0.33036357686, 0.868941111934
2, 1, 1590, 2010.357, 0.295484264683, 0.91109680248
6, 13, 4458, 197.136, 0.343571828471, 0.859697841631
14, 3, 15322, 118.844, 0.29979900963, 0.897299828014
6, 0, 4906, 265.683, 0.380785804923, 0.862637607049
17, 14, 5965, 364.71, 0.329347375214, 0.67589530306
347, 310, 176166, 126.58, 0.237336394079, 0.892381359442
2, 0, 1701, 85.55, 0.569809155619, 0.924020029149
3, 0, 2359, 1667.72, 0.206723180535, 0.734222608584
3, 0, 1532, 670.783, 0.435027720942, 0.715602000318
3, 3, 6418, 322.293, 0.30681352693, 0.871803994701
1, 0, 152, 1432.313, 0.436473646316, 0.874290953398
4, 3, 2199, 692.093, 0.365395872922, 0.986220384209
2, 2, 4983, 113.35, 0.283395991922, 0.86100697488
10, 4, 13818, 247.744, 0.395395617862, 0.848403925592
8, 2, 5815, 150.944, 0.304240876707, 0.976094495476
1, 0, 2293, 4960.863, 0.223016879189, 0.989593375447
15, 7, 25614, 170.29, 0.242238008363, 0.732353295933
1, 0, 6600, 1680.103, 0.30681352693, 0.98690375693
6, 0, 1651, 2929.383, 0.316645691764, 0.969485494526
10, 2, 6402, 602.627, 0.2823639126, 0.678324683567
2, 0, 616, 654.03, 0.235880119913, 0.871093682044
159, 57, 66001, 165.254, 0.593304449533, 0.875696521217
30, 13, 17578, 57.657, 0.365395872922, 0.731363981722
1, 0, 707, 179.79, 0.268063865479, 0.762362943794
3, 0, 1044, 3808.24, 0.410174392534, 0.983095967339
4, 1, 1059, 2241.063, 0.509742870364, 0.878993470438
1, 0, 389, 698.38, 0.234828519029, 0.975854959759
3, 2, 4925, 513.303, 0.138089285517, 0.72359461242
124, 61, 134456, 116.703, 0.19322270849, 0.806857385859
144, 34, 45343, 136.53, 0.320732874973, 0.833275144718
1, 1, 660, 1253.974, 0.144266307925, 0.93962748801
2, 0, 2167, 5448.253, 0.261427853353, 0.824451251469
2, 0, 1075, 776.427, 0.365395872922, 0.887313135141
1, 0, 935, 159.136, 0.369746891712, 0.865326742075
2, 1, 1596, 3259.65, 0.672605703828, 0.902988941694
0, 1, 653, 796.037, 0.403880022366, 0.999982830443
29, 24, 7025, 5610.71, 0.304240876707, 0.938326553383
25, 7, 12233, 173.923, 0.286329187053, 0.975624555231
1, 0, 470, 393.697, 0.351508285112, 0.852625918065
2, 0, 2745, 16051.446, 0.198665203737, 0.787993534633
11, 1, 6487, 146.577, 0.310915470256, 0.925962482876
4, 0, 1627, 640.333, 0.223586400463, 0.763917488257
72, 40, 75885, 218.93, 0.327724824667, 0.929583484481
6, 1, 1193, 206.484, 0.214672024755, 0.955906474681
2, 0, 1646, 986.713, 0.280844048684, 0.667996615547
0, 1, 5018, 637.62, 0.680381524914, 0.720102645178
3, 0, 2510, 154.38, 0.399989883815, 0.672308446091
5, 4, 5619, 470.14, 0.328049878495, 0.995555160636
4, 3, 5272, 109.76, 0.354276824842, 0.96420800851
5, 2, 1473, 851.53, 0.659040815473, 0.706269560771
2, 0, 2739, 157.78, 0.308869139197, 0.91554851843
9, 2, 8139, 1214.0, 0.303534113324, 0.778158641703
0, 0, 884, 358.754, 0.345204889207, 0.875869351986
3, 2, 12496, 3176.917, 0.309990309849, 0.973951522055
1, 0, 1552, 409.207, 0.260392309812, 0.956567868433
3, 0, 908, 532.586, 0.399885416314, 0.800365312735
4, 0, 12863, 247.793, 0.352344857238, 0.990856487352
6, 5, 2677, 6052.323, 0.203691645744, 0.990282551822
1, 0, 970, 1497.936, 0.374925876065, 0.926943396755
14, 4, 9689, 134.724, 0.210238314091, 0.798507815246
4, 0, 2374, 228.216, 0.293010930501, 0.888686930104
0, 0, 742, 545.207, 0.284809263772, 0.954717416236
1, 0, 3006, 8867.283, 0.30499344228, 0.987070435326
2, 1, 2128, 840.423, 0.365395872922, 0.834016096875
107, 49, 68842, 540.713, 0.272260783836, 0.982790921253
34, 9, 18956, 996.096, 0.367829401573, 0.81492524584
3, 0, 1110, 213.44, 0.30681352693, 0.950970656816
1, 0, 732, 126.656, 0.304240876707, 0.995548891588
4, 0, 5938, 172.646, 0.361098735988, 0.967478152849
30, 8, 19795, 156.533, 0.304215967087, 0.953856606379
3, 0, 959, 107.783, 0.253695305485, 0.968392028041
88, 26, 188602, 97.096, 0.263232642034, 0.725556013876
5, 0, 2437, 428.724, 0.355474089335, 0.995650424838
7, 3, 7255, 485.77, 0.338635604102, 0.789894866244
5, 3, 2725, 235.326, 0.396236215556, 0.714718095226
9, 2, 15002, 1522.32, 0.351017295704, 0.85031253632
3, 0, 2597, 241.944, 0.151936744923, 0.962217853704
2, 0, 2212, 251.536, 0.304787829523, 0.967955205501
6, 2, 10138, 153.723, 0.280940119808, 0.96913179189
4, 1, 949, 763.72, 0.349508678085, 0.843421558533
0, 2, 1347, 1328.694, 0.402606238751, 0.797789854606
0, 1, 1486, 240.99, 0.447597253928, 0.987261017104
12, 11, 20270, 1247.993, 0.230912738518, 0.982785880973
87, 62, 98714, 138.183, 0.30681352693, 0.968163116528
8, 1, 4985, 312.75, 0.322731388526, 0.986694414659
11, 5, 1898, 1366.663, 0.252569842654, 0.989244734912
0, 1, 2731, 241.317, 0.219170467542, 0.755166029708
2, 0, 493, 521.697, 0.258980300314, 0.851024537189
4, 0, 1310, 1136202.197, 0.30681352693, 0.955593941753
2, 0, 480, 2995.81, 0.30681352693, 0.943515668836
2, 0, 2441, 1382.997, 0.408269541823, 0.932583353774
12, 3, 3160, 240.133, 0.304240876707, 0.957213426674
142, 33, 82124, 188.98, 0.330912163432, 0.864642584718
6, 1, 320, 275.514, 0.381227213524, 0.713159439707
3, 2, 1875, 2999.447, 0.290460616281, 0.893670036081
9, 5, 1034, 75796.3, 0.366911313641, 0.948881518232
3, 1, 552, 938.27, 0.221120623386, 0.875809165514
27, 5, 9198, 2049.9, 0.423664149001, 0.829907636826
120, 72, 59643, 145.58, 0.258441365335, 0.678014324316
5, 0, 32061, 135.097, 0.4102309134, 0.947523500329
4, 3, 16279, 4112.67, 0.35063327454, 0.907294458011
2, 0, 2692, 2475.113, 0.360956850838, 0.775708548978
3, 0, 820, 4436.31, 0.242238008363, 0.924949336558
6, 1, 3743, 489.187, 0.341395015711, 0.839414951871
4, 0, 10399, 960.967, 0.220923124625, 0.844306499692
3, 0, 4914, 813152.593, 0.373854735589, 0.719049461178
1, 0, 533, 176141.773, 0.338407911338, 0.926443747258
4, 1, 9575, 178335.85, 0.246622971062, 0.891160769942
11, 3, 3502, 330.38, 0.223499773879, 0.901052969288
46, 31, 35204, 694.966, 0.309786461914, 0.975125695775
4, 0, 3108, 1505.224, 0.449566675481, 0.841990253073
46, 10, 100696, 252.363, 0.453253776316, 0.805716218559
3, 0, 408, 224.626, 0.289503698686, 0.696111911192
3, 0, 1455, 1254.14, 0.432076309921, 0.992838015021
68, 24, 49873, 487.207, 0.304240876707, 0.823708190329
12, 5, 518, 340.833, 0.385284019431, 0.670071677876
1, 0, 204, 17448.46, 0.456088099981, 0.716452451353
3, 0, 498, 2104.86, 0.249607650428, 0.749029741751
10, 0, 10081, 813.14, 0.256781322173, 0.783703270217
2, 1, 407, 311.08, 0.32889940316, 0.915658463019
1, 2, 1295, 304.2, 0.353514910999, 0.855856848987
20, 15, 29612, 729.523, 0.249305161344, 0.750947852636
0, 0, 594, 1366.397, 0.396675132587, 0.838648138086
9, 5, 5066, 309.427, 0.554154076873, 0.796446148074
3, 2, 2489, 254.984, 0.255928606034, 0.704115663635
18, 0, 10367, 345.057, 0.306504777195, 0.809039845254
0, 0, 866, 1046.547, 0.30681352693, 0.967684813072
8, 2, 3317, 1227.883, 0.301358549054, 0.962675858216
12, 3, 12653, 176.327, 0.297072328955, 0.92943999946
9, 3, 5327, 1183.97, 0.289830201728, 0.891164772111
0, 1, 523, 1767.04, 0.243745012609, 0.70600567973
14, 4, 3105, 278.164, 0.701954119978, 0.76515515466
1, 0, 647, 187.713, 0.377420275665, 0.805367847149
1, 0, 1473, 1698.727, 0.376431353871, 0.907288567458
1, 0, 4173, 2517.7, 0.274176459515, 0.702076497599
2, 5, 1842, 47750.3, 0.342621468372, 0.855030327945
14, 4, 27859, 378.754, 0.22500538839, 0.988938118124
22, 6, 26948, 16786.487, 0.316889028746, 0.946266988284
0, 0, 1347, 395.807, 0.380566416392, 0.853263796626
135, 79, 74094, 1072.726, 0.216313801601, 0.737262027942
177, 100, 107668, 901.344, 0.283395991922, 0.817442827372
1, 1, 384, 3276.537, 0.191067485826, 0.924184877616
4, 3, 1923, 1637.573, 0.282741066822, 0.750917201663
14, 9, 19252, 7647.153, 0.402750257785, 0.912160982128
4, 2, 6459, 735.656, 0.604184510725, 0.872466592503
5, 2, 8327, 2290.58, 0.309134607502, 0.934260301276
24, 3, 28172, 518.736, 0.385121473349, 0.892606416537
5, 3, 1047, 962.45, 0.375926772895, 0.825632966069
3, 0, 1096, 9859.34, 0.448900516587, 0.895813016266
15, 5, 6107, 174.533, 0.22685117222, 0.955967909967
5, 4, 6475, 835.823, 0.424339240152, 0.798017745966
4, 2, 8126, 1040.76, 0.397949738814, 0.988549849909
3, 1, 435, 190.836, 0.408856241309, 0.856832921658
45, 10, 7544, 269.977, 0.357119036397, 0.87034675032
9, 1, 1304, 725.64, 0.30681352693, 0.732242630851
4, 1, 1687, 662.83, 0.265830686828, 0.774325608792
8, 1, 8164, 425.337, 0.379819774141, 0.900491297895
10, 11, 3481, 8543.55, 0.402750257785, 0.812548981238
12, 2, 11751, 1784.87, 0.327878959016, 0.970879118011
11, 0, 4010, 507.5, 0.250173786871, 0.792375719385
11, 3, 6697, 118039.327, 0.30681352693, 0.977046361822
8, 0, 959, 119.404, 0.30681352693, 0.882854866985
1, 0, 315, 3218.907, 0.203992429447, 0.900385189529
1, 0, 298, 752.72, 0.372295848555, 0.827414500918
30, 36, 6739, 835.31, 0.366028706646, 0.992991620903
35, 9, 11901, 283.517, 0.407658863925, 0.978127187035
0, 1, 536, 316.527, 0.223609282537, 0.87382670192
5, 3, 5200, 323.017, 0.274650741634, 0.96989562775
4, 5, 4838, 330.283, 0.318315969621, 0.953778506695
79, 30, 34211, 1213.377, 0.278746500297, 0.877232488487
3, 4, 3863, 493.586, 0.414948914741, 0.680574821361
2, 0, 7955, 1343.277, 0.306650125996, 0.760165160824
7, 4, 2708, 213.643, 0.389197786105, 0.887782682655
54, 24, 29367, 949.61, 0.244279082575, 0.910221855977
0, 0, 886, 80871.79, 0.358186561233, 0.899354073224
7, 0, 751, 51.967, 0.369742111874, 0.71853928768
6, 1, 4081, 377.15, 0.260278293747, 0.994106022805
5, 6, 3028, 392.437, 0.331265851023, 0.984824323965
17, 8, 3818, 8362.657, 0.180146151986, 0.883090497529
39, 45, 14712, 3078.873, 0.533897189545, 0.834317015085
0, 0, 6787, 4689837.923, 0.344368517329, 0.673149906258
7, 1, 483, 209.187, 0.341098395991, 0.799314693914
12, 2, 13493, 963.696, 0.467830031336, 0.94470170506
7, 1, 5360, 814.84, 0.301046897669, 0.972319164823
0, 1, 487, 980.136, 0.278746500297, 0.885230142381
51, 10, 33396, 305.527, 0.223165622517, 0.90183652766
6, 2, 554, 170.384, 0.570344854074, 0.702252156877
51, 43, 80305, 3331.104, 0.304240876707, 0.839060942715
1, 0, 248, 523.726, 0.353805926789, 0.86175616839
5, 2, 1299, 233.66, 0.363432266245, 0.805392523071
15, 8, 3172, 20.42, 0.25421571203, 0.791883484945
18, 11, 13376, 6.88, 0.379599626969, 0.737312471985
1, 0, 2288, 7365.946, 0.277727767887, 0.98866929951
1, 1, 1548, 3332.043, 0.31869485109, 0.934104107164
4, 0, 3908, 336.15, 0.467869477775, 0.966694969323
11, 7, 9084, 318.04, 0.344881835772, 0.992991217335
50, 8, 16268, 2047.653, 0.316094953998, 0.845628020267
1, 1, 8571, 66.283, 0.309390337607, 0.842724740318
1, 0, 2074, 614.897, 0.312118968477, 0.90953972972
6, 5, 2384, 3096.29, 0.309436130438, 0.766620766914
8, 6, 1048, 232.21, 0.245414201795, 0.969427458849
2, 1, 1557, 54863.32, 0.234766554623, 0.78137334108
