Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
0, 0, 547, 4124.9, 0.319525228615, 0.660358081499
4, 1, 1474, 476.303, 0.332259248737, 0.404268908309
0, 0, 157, 3716.366, 0.405460876811, 0.5
4, 1, 968, 230.474, 0.304464923229, 0.448829391331
0, 0, 1099, 1415.926, 0.31461633478, 0.658757430833
7, 1, 5564, 267.76, 0.304240876707, 0.665899779074
0, 0, 2010, 63999.084, 0.30681352693, 0.379696848352
41, 18, 16467, 221.07, 0.283395991922, 0.359302625235
0, 0, 2879, 468.58, 0.308869139197, 0.575083841383
17, 11, 28379, 290.24, 0.379586481681, 0.471770943404
145, 53, 72296, 521.824, 0.371454768159, 0.631759596134
7, 1, 1725, 796977.473, 0.452091902003, 0.475674568447
3, 0, 1612, 1195.436, 0.270262865694, 0.636535313439
2, 0, 2516, 112.006, 0.235229526546, 0.424721960263
1, 1, 1305, 3268.867, 0.314918572648, 0.58081388944
253, 109, 238000, 193.69, 0.256101021397, 0.631294739229
13, 4, 7344, 120.293, 0.308024438705, 0.402720733564
2, 1, 1614, 1103.473, 0.363467190995, 0.537524753843
2, 1, 2218, 1243.17, 0.317864891241, 0.576719689309
2, 1, 2133, 39404.604, 0.30681352693, 0.511871360657
1, 0, 4600, 313.516, 0.345720741981, 0.342415174184
44, 19, 59938, 160.323, 0.277702213747, 0.415255558
2, 0, 1766, 820.333, 0.280844048684, 0.555704597062
18, 6, 3692, 165.16, 0.355571462202, 0.662984364072
10, 5, 7333, 804.42, 0.230669662221, 0.527213159826
0, 0, 1238, 2084.326, 0.278595915909, 0.653304307079
9, 4, 2536, 135.674, 0.316336463235, 0.375200088072
6, 2, 868, 669.51, 0.30681352693, 0.60268587879
36, 2, 23149, 451.934, 0.287376165455, 0.373630177537
3, 2, 1363, 638.857, 0.34815479561, 0.655954998758
11, 16, 5311, 12544.07, 0.271868802547, 0.461542599914
15, 13, 5386, 232.52, 0.701060887844, 0.627399841884
3, 2, 5575, 9677.397, 0.280844048684, 0.532526919719
3, 5, 3205, 1584.97, 0.569916429096, 0.454003030512
34, 16, 2096, 735.357, 0.271868802547, 0.64249718039
1, 3, 4034, 1430.153, 0.218929060407, 0.617162210843
2, 0, 1054, 769.207, 0.65613733512, 0.488373937517
48, 11, 9104, 345.26, 0.304682433923, 0.634183188136
30, 10, 27264, 658.946, 0.437090032132, 0.628661636703
38, 36, 16313, 310.736, 0.30681352693, 0.505401080991
24, 1, 6720, 7407.193, 0.383961608791, 0.419198095017
12, 10, 16346, 2928.343, 0.42351744416, 0.658390368645
4, 1, 2175, 1086.7, 0.453381649715, 0.473840850423
19, 10, 4157, 41476.373, 0.274877126348, 0.546833289383
2, 2, 1937, -1, 0.296659985811, 0.40946714147
7, 2, 3639, 121.663, 0.30681352693, 0.650763929936
54, 30, 30996, 478.2, 0.370540370326, 0.406867205018
33, 12, 33673, 217.073, 0.305352888057, 0.652677933715
9, 2, 2203, 568.527, 0.371486282654, 0.655057927041
7, 1, 993, 136683.363, 0.302300039626, 0.430263462125
2, 0, 606, 22076.966, 0.306805643694, 0.58630478502
69, 84, 11603, 291.61, 0.3662370278, 0.665387196157
10, 2, 2938, 145.673, 0.36254974639, 0.623782994658
15, 1, 1882, 11062.21, 0.5, 0.584243571433
222, 148, 112297, 372.246, 0.584790128737, 0.554660542638
30, 12, 17971, 444.24, 0.056268681207, 0.461309401578
1, 1, 2696, 301.487, 0.376692908002, 0.614692635847
41, 18, 38485, 2080.743, 0.254538313218, 0.344720100963
1, 0, 1054, 9359.657, 0.26672880445, 0.398862693655
8, 1, 2556, 1737.464, 0.30681352693, 0.512869796807
0, 1, 766, 114985.744, 0.304240876707, 0.60537848527
14, 6, 5127, 425.88, 0.365395872922, 0.589426206528
25, 6, 10271, 464.943, 0.398220804246, 0.558110781567
56, 19, 219704, 152.91, 0.188584078448, 0.515770071806
18, 11, 9170, 319.787, 0.389941835201, 0.661090917307
2, 0, 396, 2617.727, 0.441631609656, 0.581815579271
25, 4, 2539, 1219.623, 0.0638529737861, 0.350747602922
61, 19, 49171, 985.483, 0.276779298755, 0.419173035543
0, 0, 269, 971.024, 0.301005306848, 0.662279928925
3, 0, 411, 530.866, 0.274650741634, 0.656160757007
659, 307, 136344, 193.627, 0.302917405382, 0.478541275397
3, 1, 615, 369.256, 0.205367489933, 0.408153682139
1, 0, 905, 113.384, 0.331834700757, 0.426462289442
8, 2, 5448, 2077.653, 0.263552908119, 0.647210578885
1, 1, 909, 1092.957, 0.137039985887, 0.599945863764
1, 1, 849, 1247.493, 0.251851030188, 0.60015655635
6, 3, 6631, 194.5, 0.304240876707, 0.45721010675
48, 25, 72169, 652.07, 0.311463360357, 0.414331566513
1, 0, 363, 263.66, 0.11435568959, 0.547484695352
6, 2, 8497, 1708.46, 0.30681352693, 0.646308002703
8, 2, 1272, 432.917, 0.304240876707, 0.523461007337
9, 2, 1583, 1756.57, 0.286139119653, 0.638908059025
0, 0, 2046, 209.837, 0.32191287327, 0.655921411846
7, 2, 45589, 203.677, 0.363716830632, 0.638186297319
0, 0, 2686, 115.253, 0.382344964126, 0.590400592109
3, 1, 3011, 199.65, 0.30681352693, 0.40057223234
329, 106, 139347, 216.78, 0.399969871883, 0.351197157573
258, 80, 87892, 184.19, 0.251851030188, 0.540329498705
4, 0, 1213, 7784.153, 0.320205057467, 0.462442806174
0, 0, 234, 174.52, 0.30681352693, 0.555390555707
1, 0, 600, -1, 0.353128448779, 0.426738860905
5, 5, 1433, 8293.886, 0.357052080792, 0.544592853452
7, 0, 2875, 1766.977, 0.244098277396, 0.587939240592
16, 3, 19317, 536.953, 0.214667817341, 0.565413534407
7, 1, 4018, 8543272.427, 0.344922372268, 0.612256231047
33, 10, 8699, 165.797, 0.31872281968, 0.476670327965
6, 7, 1414, 944.68, 0.362840893331, 0.335478533528
5, 1, 2241, 1919.653, 0.641448806163, 0.60936119009
26, 14, 5275, 207.153, 0.24269565121, 0.663473155665
17, 4, 25912, 243.784, 0.43561857445, 0.656697546285
1, 1, 2953, 277.43, 0.317765459616, 0.562613307921
4, 0, 5454, 210.197, 0.489442691737, 0.648974105559
252, 28, 140282, 54.99, 0.211599248316, 0.543381808721
5, 0, 1313, 95.443, 0.220400910983, 0.5
4, 3, 1577, 879.83, 0.360923324, 0.633640715747
3, 0, 1419, 216.14, 0.30681352693, 0.628290611015
94, 54, 118510, 974.93, 0.390691575325, 0.561704696723
6, 2, 1672, 265.2, 0.30681352693, 0.397658920506
2, 1, 1627, 1034.63, 0.166047464783, 0.5
3, 0, 4304, 221.133, 0.303811020827, 0.554697338422
160, 94, 62398, 9.297, 0.249377749783, 0.438434942191
30, 10, 10143, 525.973, 0.1794032895, 0.586689721144
2, 1, 11659, 339.394, 0.267041030339, 0.641153119627
-2, 1, 1950, 168.497, 0.0601367204629, 0.586207438021
49, 23, 19070, 485.396, 0.322159964963, 0.636763553961
2, 0, 1564, 316.197, 0.197363917074, 0.62373502961
1, 0, 1095, 58274.953, 0.387363659354, 0.5
6, 0, 2402, 161.884, 0.269391207239, 0.447920601265
153, 33, 132905, 147.73, 0.238788238676, 0.57184308422
7, 0, 5882, 100177.12, 0.365395872922, 0.572257094594
8, 3, 2885, 624.75, 0.33036357686, 0.509998327944
42, 53, 76016, 1864.757, 0.287020557706, 0.342539680962
5, 0, 4851, 553.32, 0.321753148675, 0.663665898861
9, 6, 5134, 481.28, 0.320200451445, 0.573375024504
14, 2, 5732, 556.94, 0.525386896527, 0.661455006969
16, 7, 9576, 259.803, 0.387535866678, 0.404605790253
8, 5, 3747, 973.447, 0.505615290686, 0.535231463407
1, 0, 8549, 2656.883, 0.348140891825, 0.617415441755
Score, FavCount, ViewCount, FATs, PoliteTitle, PoliteBody
4, 1, 13118, 6926.583, 0.339368357815, 0.575722646467
3, 1, 1334, 28686.4, 0.311149575725, 0.352874002336
1, 0, 359, 24011.83, 0.443196217495, 0.357371237743
60, 43, 147965, 3081.41, 0.310321490499, 0.436305703755
74, 19, 82613, 130.996, 0.341211450778, 0.534806029794
17, 2, 2721, 215.92, 0.284805159228, 0.605946544104
4, 1, 6251, 210.584, 0.278566645991, 0.333563286423
6, 1, 3927, 1366.57, 0.481866197528, 0.413626511936
29, 9, 43829, 630.103, 0.222106709155, 0.550177412091
346, 143, 59377, 142.383, 0.155185364164, 0.477395296597
2, 0, 1257, 116.874, 0.290973574643, 0.540537705304
18, 4, 12082, 655.187, 0.294355679552, 0.623173101032
3, 0, 2829, 1044.693, 0.271205558999, 0.62524047034
2, 1, 111, 1367.77, 0.252515046068, 0.640047841874
96, 37, 78987, 374.247, 0.195605117663, 0.40438247407
5, 2, 4054, 278.9, 0.32979240374, 0.341171542182
227, 31, 222377, 157.607, 0.248032401972, 0.456481616288
1, 0, 701, 155.113, 0.30681352693, 0.613954679181
2, 0, 1763, 3145.027, 0.254851955275, 0.360179198548
1, 1, 1930, 437.397, 0.311793938567, 0.392017515424
0, 0, 5527, 1065.317, 0.431980127345, 0.584812329047
-3, 0, 92, 288.554, 0.399594334825, 0.484193044745
4, 1, 19702, 185.0, 0.402060100286, 0.458963558232
1, 0, 7956, 503.227, 0.29033731255, 0.62984075074
83, 15, 61139, 446.164, 0.304240876707, 0.494355958828
3, 4, 1489, 1554.347, 0.30681352693, 0.617246292473
32, 9, 27437, 350.877, 0.3552578626, 0.414801793349
4, 1, 514, 158.077, 0.452989552441, 0.644864111275
4, 1, 750, 781.034, 0.33036357686, 0.629382807785
-1, 1, 3493, 340.473, 0.244878106008, 0.46991567933
1, 0, 579, 160.307, 0.321333276464, 0.590118848417
-1, 0, 305, 4722.993, 0.30681352693, 0.514764718376
4, 1, 2354, 324.03, 0.309390337607, 0.455594550436
227, 101, 219439, 48.89, 0.214341688093, 0.567876450335
23, 6, 15836, 154.94, 0.300401744062, 0.42433603224
9, 6, 6222, 115.91, 0.336815734767, 0.36974679132
0, 0, 632, 8400.1, 0.42228092529, 0.5
762, 459, 222189, 165.61, 0.34853694509, 0.34853694509
5, 3, 1056, 327.93, 0.232529581804, 0.647482823852
38, 22, 29689, 91.04, 0.220217331546, 0.483993554777
22, 6, 3156, 295.37, 0.30681352693, 0.622357004503
170, 57, 42602, 103.317, 0.200209549487, 0.594194922182
3, 2, 1439, 514.02, 0.340692122655, 0.374050671696
29, 8, 12235, 4460.04, 0.27840170003, 0.480477637031
3, 0, 1007, 352.157, 0.80373267208, 0.623350667167
107, 30, 115741, 468.31, 0.255029076204, 0.663638965205
88, 21, 86912, 181.21, 0.359783515606, 0.433015944897
39, 19, 24874, 1728.54, 0.366683298342, 0.481470837841
9, 4, 15072, 450.497, 0.336882707134, 0.551979500326
148, 71, 97113, 523.16, 0.19494755835, 0.579105190827
1, 0, 517, 1498.254, 0.515323547161, 0.576395365018
4, 0, 630, 675.496, 0.406877720505, 0.337746065014
3, 0, 2411, 637.354, 0.31343489059, 0.367461884862
25, 8, 5763, 517.64, 0.30681352693, 0.523109674149
80, 94, 34002, 197.7, 0.333099357685, 0.624065860977
25, 6, 8746, 626.183, 0.281232495564, 0.563350574436
7, 2, 2049, 383.153, 0.39694061008, 0.553634279697
3, 0, 2758, 384.07, 0.395245420825, 0.578107983214
111, 15, 55519, 209.96, 0.427974021296, 0.442896582613
9, 1, 2377, 87.234, 0.33744420464, 0.570431766353
397, 132, 155089, 328.786, 0.577006444796, 0.368673145542
11, 3, 746, 237.87, 0.365395872922, 0.511720505299
492, 172, 103215, 76.58, 0.316223187495, 0.457986533414
11, 2, 1192, 203.44, 0.573593062914, 0.59481349222
8, 1, 8900, 143.007, 0.271155895991, 0.414937037518
718, 239, 209719, 373.777, 0.304240876707, 0.564762478019
4, 1, 2753, 642.703, 0.267212678575, 0.533712874657
5, 0, 2142, 557783.413, 0.298819688605, 0.532655353109
33, 15, 35748, 1206.85, 0.337530297467, 0.387544881545
3, 0, 629, 2494.704, 0.339986465009, 0.34825462256
7, 1, 10307, 122.616, 0.268976912499, 0.54196838447
2, 0, 9275, 20877.31, 0.162559793443, 0.594939028872
2, 0, 3628, 504.707, 0.285006803271, 0.640999776186
254, 63, 252921, 374.71, 0.202752424853, 0.48054528957
651, 251, 482530, 113.506, 0.362709997353, 0.570691106504
0, 0, 1297, 12519.233, 0.491412385575, 0.665074022202
13, 2, 1597, 531.087, 0.328894577506, 0.456884948129
79, 40, 45593, 892.523, 0.208607132431, 0.394286610006
3, 0, 619, 4398.857, 0.30681352693, 0.518863376331
46, 9, 10223, 368.206, 0.312890076074, 0.378332875811
40, 6, 21823, 113.336, 0.320935248006, 0.653275287417
11, 13, 4412, 25.847, 0.41229552959, 0.530315793347
1, 0, 7121, 2253.7, 0.34368821479, 0.379895673899
4, 4, 6111, 156.483, 0.392753620386, 0.594184610602
2, 1, 1147, 10259.51, 0.312074527528, 0.397851563131
3, 1, 1110, 506.64, 0.34368821479, 0.457888913344
0, 0, 1218, 8217.736, 0.358186561233, 0.561804269107
1, 0, 770, 706.104, 0.30681352693, 0.337106708782
9, 6, 10542, 281.487, 0.345319019532, 0.538906476551
3, 3, 2573, 368.77, 0.412282140046, 0.475702307117
7, 3, 30478, 135.3, 0.280940119808, 0.617908102077
2, 0, 1627, 116.907, 0.331611012301, 0.407593989436
2, 2, 1356, 667.017, 0.280940119808, 0.476574467187
16, 1, 9842, 252.267, 0.191329473443, 0.481847042222
35, 6, 9339, 325.59, 0.30681352693, 0.418021931761
3, 0, 961, 246.247, 0.172463318486, 0.517295408187
6, 2, 3373, 575.533, 0.328491016159, 0.403736077586
1, 1, 483, 2033.317, 0.413669844367, 0.459829029588
13, 0, 6591, 693.38, 0.367057351983, 0.389635571449
5, 2, 421, 256.78, 0.487706507816, 0.523646300769
8, 2, 7860, 546.454, 0.22073721764, 0.553711458206
2, 0, 953, 329898.913, 0.232703031412, 0.611242635183
498, 203, 513071, 285.827, 0.332515200139, 0.402597556055
0, 0, 614, 2056.92, 0.333487978499, 0.538140656896
2, 0, 3180, 153.053, 0.365395872922, 0.538220038938
23, 15, 10249, 1256.976, 0.341094409977, 0.347270826047
5, 0, 2986, 1789.487, 0.334497392597, 0.630266023961
1, 0, 170, 1506.91, 0.714729357824, 0.645201054896
15, 4, 9904, 1257.134, 0.30681352693, 0.620828315346
3, 0, 1975, 214.69, 0.209629632385, 0.340121024075
3, 0, 2383, 19563.883, 0.321235748175, 0.396168086121
27, 8, 14726, 498.174, 0.337038350259, 0.528956837829
5, 3, 2774, 4913.89, 0.308869139197, 0.590248172609
33, 8, 44646, 557.5, 0.216128074949, 0.646445423828
12, 2, 15171, 310.96, 0.438725228421, 0.469229110497
19, 23, 4396, 21679.723, 0.33036357686, 0.372642059266
139, 25, 101226, 296.853, 0.306865588112, 0.638811997825
6, 4, 5460, 176.577, 0.26706422759, 0.544862369239
184, 310, 63964, 89.75, 0.344791384078, 0.528935841378
22, 10, 10436, 483.006, 0.322454542861, 0.391862606793
4, 1, 5484, 792.153, 0.282742235918, 0.360986359402
0, 0, 1795, 16209.866, 0.304240876707, 0.458477242345
4, 1, 1766, 245.046, 0.272260783836, 0.662346161271
1, 0, 424, 193.456, 0.329731467408, 0.524014044513
217, 70, 84727, 70.417, 0.480157173436, 0.620021481248
508, 124, 267165, 77.923, 0.278622333932, 0.451188114755
5, 5, 3683, 19841.046, 0.313760441412, 0.511008220783
36, 19, 16130, 496.377, 0.187081953034, 0.576439700585
11, 6, 4230, 601.897, 0.30681352693, 0.611025377778
187, 45, 51488, 347.21, 0.299140918959, 0.492408346518
40, 11, 57479, 341.95, 0.304240876707, 0.454522766796
5, 0, 3872, 560.71, 0.299219005368, 0.486234207406
2, 0, 242, 7067.567, 0.321333276464, 0.471942088631
40, 22, 23113, 10515.274, 0.30681352693, 0.582933099515
13, 12, 4208, 200.664, 0.287852338127, 0.533705710936
8, 1, 6202, 1950.187, 0.301939028576, 0.528519840434
7, 0, 19354, 266.527, 0.380836749945, 0.582036087316
16, 1, 9028, 176.264, 0.486845407642, 0.381407026549
7, 1, 4610, 897.704, 0.338760345128, 0.631930295934
20, 9, 5031, 1232.12, 0.310180709684, 0.349807788844
1, 0, 601, 1262.68, 0.521769837936, 0.39771296235
2, 0, 6286, 271.907, 0.476462076611, 0.640654353418
1, 0, 698, 1021.41, 0.411955223209, 0.641184192121
14, 3, 28459, 341.936, 0.322010037665, 0.638440662413
15, 7, 20660, 188.806, 0.32893824721, 0.529922516446
14, 1, 20612, 283.95, 0.302831136073, 0.605412124296
2, 0, 1316, 4014.28, 0.341357707477, 0.469208361398
13, 4, 5908, 512.104, 0.30681352693, 0.647188529716
68, 12, 53374, 244.343, 0.379668441496, 0.536306561367
10, 2, 4690, 1000.326, 0.194447660886, 0.573044578071
2, 1, 994, 1580.574, 0.257986540537, 0.619051678857
3, 3, 759, 653.363, 0.20832721523, 0.616367892936
2, 0, 845, 42904.503, 0.235692469938, 0.602845931767
79, 67, 44591, 444.354, 0.30681352693, 0.61633555399
2, 0, 2067, 4668.893, 0.30681352693, 0.613495918168
39, 5, 7393, 406.633, 0.382686614563, 0.481732342416
3, 2, 431, 316.934, 0.307993531987, 0.611768131081
8, 1, 3197, 352.28, 0.166413461091, 0.533677633628
24, 8, 13819, 10.623, 0.242698779147, 0.521958296674
54, 11, 20023, 837.1, 0.762680574623, 0.616305742694
0, 0, 1165, 3250.514, 0.205560574719, 0.509478105249
3, 1, 1033, 2318.83, 0.335193529495, 0.454379180937
20, 5, 1408, 1909.653, 0.357752963391, 0.56470747599
48, 23, 41934, 336.977, 0.378247758039, 0.36907938961
16, 19, 15995, 2228.07, 0.299903668966, 0.371781327007
5, 2, 3607, 207.03, 0.231608668673, 0.355774793474
20, 6, 14432, 179.213, 0.0434299441926, 0.559385151384
0, 0, 585, 377.553, 0.30681352693, 0.462252402171
1, 1, 2916, 246.636, 0.287581899374, 0.386865911071
3, 0, 1488, 854.76, 0.228528861074, 0.410644628035
5, 1, 3619, 1432.634, 0.381489091453, 0.401230211467
3, 1, 1082, 1000.31, 0.404106198648, 0.649745659189
71, 56, 6583, 388.63, 0.535644847759, 0.569056071049
3, 2, 2090, 6336.543, 0.30681352693, 0.604538340894
7, 3, 8076, 325.573, 0.264198462839, 0.52847338047
5, 3, 15143, 544.27, 0.31423607625, 0.584055193587
19, 2, 5991, 69725.397, 0.283395991922, 0.570996708256
16, 1, 1801, 67950.416, 0.30681352693, 0.551982404716
17, 4, 18942, 147.886, 0.46853787153, 0.384269098974
12, 1, 2196, 2900.243, 0.280844048684, 0.376803362797
205, 97, 86900, 779.366, 0.277490565898, 0.571166290685
12, 0, 1862, 517.8, 0.27972447429, 0.444345068639
228, 27, 103230, 337.29, 0.269475260644, 0.605568282284
16, 1, 1671, 3695.133, 0.364279973188, 0.534945181131
221, 49, 69568, 224.843, 0.412568812668, 0.494461674285
80, 41, 22479, 21.373, 0.339578236153, 0.619147272856
24, 5, 8816, 503.853, 0.226588493993, 0.541045488141
618, 198, 232084, 1268.193, 0.345428277816, 0.410806589835
4, 1, 657, 442.06, 0.205514469096, 0.377296318376
38, 29, 7633, 384.01, 0.365395872922, 0.420947114473
5, 2, 1555, 93388.954, 0.304240876707, 0.631548490784
15, 13, 10896, 1561.883, 0.36030533189, 0.559056739759
1, 0, 1605, 170.9, 0.273673732827, 0.620326583387
153, 58, 145371, 696.73, 0.231073622766, 0.402179494124
3, 0, 642, 103151.91, 0.410839397607, 0.539304332393
7, 0, 1831, 270.677, 0.321333276464, 0.411933813417
15, 11, 6101, 549.17, 0.303009672213, 0.611037264252
19, 5, 13680, 235.827, 0.304240876707, 0.602014706562
80, 36, 17899, 1334.853, 0.246662484114, 0.575932247896
1, 0, 1308, 579.107, 0.296700258424, 0.617722160903
6, 0, 560, 1175.47, 0.280844048684, 0.33732401569
7, 2, 4385, 181.976, 0.23267511949, 0.39687448536
3, 1, 1574, 522.013, 0.284405057544, 0.647449373531
3, 2, 3104, 851.5, 0.451439675801, 0.588542944686
1, 1, 1331, 1940.407, 0.492600461012, 0.445644570306
0, 0, 2650, 216.28, 0.253109265926, 0.467985959234
1, 0, 196, 1395.03, 0.30681352693, 0.573738447981
72, 27, 64738, 312.034, 0.473200128104, 0.556484701177
5, 1, 6644, 17803.333, 0.42351852857, 0.391732534743
11, 0, 16376, 447.257, 0.281961925439, 0.526582840369
413, 96, 274528, 185.36, 0.176323315594, 0.483878232984
6, 0, 423, 145906.847, 0.252975033226, 0.624281502194
10, 7, 5994, 519.217, 0.280659931675, 0.38301673771
47, 16, 21954, 714.377, 0.280844048684, 0.651462191342
1, 2, 7624, 636.344, 0.246631563086, 0.526298826489
6, 2, 607, 1517.017, 0.202277895799, 0.550653454874
1, 1, 2800, 4987.37, 0.53278220083, 0.5
10, 3, 21555, 64.96, 0.332672437297, 0.63077106948
0, 3, 3422, 265.047, 0.535644847759, 0.665650764081
3, 0, 3009, 41540.023, 0.345169333831, 0.359588062937
1, 0, 2283, 2909.277, 0.301763590408, 0.636672837215
7, 2, 4349, 2916.034, 0.535730515348, 0.406993352485
18, 6, 15025, 2344.07, 0.203526556748, 0.589968977468
2, 0, 487, 253.237, 0.602604322932, 0.466941662918
149, 138, 83539, 125.517, 0.256759118291, 0.430530324921
3, 3, 5527, 161.414, 0.1249384824, 0.647613586008
1, 0, 127, 602.927, 0.28107432842, 0.59157923022
93, 68, 19532, 869.174, 0.37696271026, 0.617005971842
0, 0, 2082, 2782.747, 0.359301675207, 0.520357886253
1, 0, 310, 372.673, 0.261439462228, 0.607703242914
2, 1, 929, 591.43, 0.365395872922, 0.641768121864
1, 0, 288, 294.217, 0.284706578593, 0.641974593235
24, 10, 48587, 200.117, 0.453501714088, 0.398615464572
19, 5, 42432, 530.39, 0.404725621858, 0.484857188641
98, 110, 13066, 146.53, 0.27443565667, 0.594332448722
1, 0, 515, 967.877, 0.305298176982, 0.65612743504
0, 0, 2649, 160.167, 0.484684469114, 0.418472595996
2, 1, 296, 256.137, 0.344867445576, 0.569102427705
4, 1, 2004, 194.223, 0.358186561233, 0.565741459526
0, 2, 962, 824.853, 0.380207070191, 0.459729392079
12, 5, 2881, 36827.936, 0.319253491455, 0.589704520026
4, 1, 3389, 649.96, 0.0995880054483, 0.513572997057
131, 82, 26986, 287.247, 0.168758839135, 0.63751092637
6, 1, 969, 2915.503, 0.541213408591, 0.361001089809
0, 0, 4415, 1262.39, 0.230525739995, 0.66509577582
8, 1, 7126, 249.023, 0.390653002955, 0.629937636626
11, 3, 25610, 340.63, 0.333790568861, 0.436509148231
17, 4, 11710, 245.263, 0.274347684756, 0.552982009393
0, 0, 377, 5178.233, 0.282904371641, 0.425856449911
28, 16, 17375, 360.766, 0.328859056681, 0.479877152527
6, 0, 2618, 294.814, 0.372774907909, 0.603188930406
9, 3, 6388, 1521.85, 0.30681352693, 0.485153967297
6, 0, 1748, 274.467, 0.367932830297, 0.357841461579
36, 8, 64352, 84.754, 0.628220715751, 0.56320566091
27, 10, 7755, 138.683, 0.464358482347, 0.651647831845
3, 2, 2878, 130.34, 0.267334486446, 0.65746913502
53, 21, 53880, 149.65, 0.322215651847, 0.471838174801
170, 121, 94928, 404.307, 0.289821199823, 0.363747491388
4, 1, 608, 397.114, 0.302458107131, 0.539379163157
77, 15, 46798, 31.216, 0.506715026262, 0.441484526178
28, 5, 23254, 478.636, 0.316823591976, 0.558960839662
5, 0, 804, 318.973, 0.327857434698, 0.513657462606
21, 16, 4149, 376.88, 0.33036357686, 0.647988909018
1, 0, 410, 60270.036, 0.323202835337, 0.470284770335
3, 0, 331, 184.893, 0.39750713378, 0.5
2, 0, 4378, 813.104, 0.283640940444, 0.555070852089
18, 2, 14813, 368.223, 0.262264346169, 0.575970145503
5, 0, 1392, 246.17, 0.508276278074, 0.648010632237
4, 0, 5526, 215.314, 0.273896775966, 0.337745255623
27, 7, 59831, 63.367, 0.238607596831, 0.60861204942
14, 4, 9914, 209.634, 0.281587776394, 0.519933652361
3, 1, 1929, 250.973, 0.30681352693, 0.538701494593
105, 37, 22800, 431.697, 0.369320797571, 0.445425811107
2, 0, 793, 523.35, 0.269846806233, 0.633339121721
8, 1, 2032, 60.56, 0.574753267069, 0.57894116132
18, 13, 22184, 121.196, 0.32984893866, 0.655993337432
0, 0, 476, 1559.36, 0.201377144807, 0.391067022581
78, 112, 155638, 512.96, 0.30681352693, 0.654667531577
2, 0, 497, 170.727, 0.444342790723, 0.571856000186
1, 0, 1993, 142.68, 0.62249850845, 0.599768775485
13, 8, 18441, 276.18, 0.251512671914, 0.389499216052
61, 27, 116720, 651.52, 0.344765248251, 0.436229384445
12, 4, 13920, 2075.52, 0.327724824667, 0.660709040699
2, 0, 615, 187620.483, 0.308304651342, 0.383571120027
25, 6, 9468, 393.137, 0.339060331972, 0.551416782885
4, 1, 744, 2326.036, 0.319985291682, 0.5862699163
5, 0, 1182, 244.153, 0.365395872922, 0.407204559156
4, 0, 5561, 542.007, 0.32900388127, 0.403467910836
10, 3, 4620, 411.37, 0.30361594088, 0.469579767169
5, 4, 2898, 1995.193, 0.285526314904, 0.393257086655
4, 2, 15371, 157.14, 0.31869485109, 0.659867148716
1, 0, 618, 199.557, 0.358563791708, 0.479426446432
0, 1, 950, 61503.593, 0.427298727781, 0.524004208498
395, 135, 243718, 388.954, 0.276935272566, 0.605846921808
44, 28, 82231, 333.013, 0.273274833181, 0.538661783594
59, 44, 95133, 295.417, 0.301980947368, 0.549993031345
0, 0, 207, 12820.72, 0.38556727981, 0.404178485092
86, 28, 20838, 120.713, 0.402458125772, 0.63265292827
872, 208, 482777, 269.866, 0.328605623863, 0.448737982011
51, 26, 41871, 83.116, 0.279774867136, 0.536191731764
10, 4, 1978, 13.73, 0.115019751969, 0.486566649873
187, 48, 446594, 197.01, 0.248832386311, 0.636534556805
9, 3, 4920, 453.82, 0.216272082467, 0.388541208741
7, 2, 25283, 123.944, 0.304240876707, 0.601405111057
173, 41, 98284, 155.89, 0.307419598081, 0.435247474109
1, 1, 5459, 2349.61, 0.30681352693, 0.575764373151
20, 8, 29684, 286.167, 0.242428966975, 0.57631130004
3, 0, 3038, 325.57, 0.327582121039, 0.517311739574
106, 58, 21383, 94.333, 0.12818279227, 0.554172178604
667, 264, 251629, 245.107, 0.297474681127, 0.443313143173
46, 23, 61875, 253.22, 0.30681352693, 0.620680383921
4, 1, 1960, 2268.457, 0.629500769001, 0.47424727368
39, 13, 22465, 1865.523, 0.29276374464, 0.506664084627
9, 4, 8714, 72.93, 0.379175961816, 0.471056543576
3, 1, 282, 97.483, 0.396860209408, 0.480403110372
50, 8, 28346, 152.926, 0.360386075516, 0.5
2, 1, 706, 350.754, 0.245490978753, 0.366595823546
86, 19, 68136, 322.267, 0.340002994082, 0.521810094689
6, 1, 690, 377.21, 0.404055085089, 0.575520075644
4, 1, 1012, 684396.943, 0.415849961849, 0.653933380469
7, 1, 1055, 98.81, 0.718804838587, 0.539403830321
0, 0, 734, 413.137, 0.28083656238, 0.608087051916
5, 2, 7507, 93.413, 0.295242643406, 0.521036036647
4, 2, 2031, 2045.36, 0.356772572753, 0.645913425258
0, 2, 2023, 355878.647, 0.30681352693, 0.339261901364
2, 0, 1524, 152.974, 0.3037004799, 0.651720416684
22, 7, 10301, 845.476, 0.38862849378, 0.64824780778
3, 2, 1906, 34140.693, 0.209521705643, 0.526128951577
3, 2, 2368, 5013.513, 0.185291191018, 0.411928144725
188, 86, 84969, 455.366, 0.160645379464, 0.39038656308
11, 3, 6427, 232.974, 0.36725668961, 0.337760538555
14, 10, 19024, 84.974, 0.357836814567, 0.601527003931
2, 1, 645, 431.356, 0.347017517685, 0.450742940949
6, 3, 605, 804.39, 0.510806991638, 0.600593478487
878, 345, 354308, 492.09, 0.335286162631, 0.493647159385
